Date,Time,Temperature(°C),Interval
2025-03-29,11:38:37,-,1 min
29-03-2025,11:38:37,37.21,1 min
29-03-2025,11:39:37,37.21,1 min
29-03-2025,11:40:37,37.20,1 min
29-03-2025,11:41:37,37.16,1 min
29-03-2025,11:42:37,37.16,1 min
29-03-2025,11:43:37,37.13,1 min
29-03-2025,11:44:37,37.10,1 min
29-03-2025,11:45:37,36.43,1 min
29-03-2025,11:46:37,37.04,1 min
29-03-2025,11:47:37,37.01,1 min
29-03-2025,11:48:37,36.99,1 min
29-03-2025,11:49:37,36.97,1 min
29-03-2025,11:50:37,36.95,1 min
29-03-2025,11:51:37,36.94,1 min
29-03-2025,11:52:37,36.92,1 min
29-03-2025,11:53:37,36.93,1 min
29-03-2025,11:54:37,36.61,1 min
29-03-2025,11:55:37,36.93,1 min
29-03-2025,11:56:37,36.93,1 min
29-03-2025,11:57:37,36.93,1 min
29-03-2025,11:58:37,36.94,1 min
29-03-2025,11:59:37,36.94,1 min
29-03-2025,12:00:37,36.95,1 min
29-03-2025,12:01:37,36.96,1 min
29-03-2025,12:02:37,36.97,1 min
29-03-2025,12:03:37,36.98,1 min
29-03-2025,12:04:37,36.99,1 min
29-03-2025,12:05:37,31.87,1 min
29-03-2025,12:06:37,36.84,1 min
29-03-2025,12:07:37,36.85,1 min
29-03-2025,12:08:37,37.01,1 min
29-03-2025,12:09:37,37.01,1 min
29-03-2025,12:10:37,37.01,1 min
29-03-2025,12:11:37,37.01,1 min
29-03-2025,12:12:37,37.02,1 min
29-03-2025,12:13:37,37.02,1 min
29-03-2025,12:14:37,37.02,1 min
29-03-2025,12:15:37,26.79,1 min
29-03-2025,12:16:37,36.71,1 min
29-03-2025,12:17:37,37.03,1 min
29-03-2025,12:18:37,37.03,1 min
29-03-2025,12:19:37,37.03,1 min
29-03-2025,12:20:37,37.03,1 min
29-03-2025,12:21:37,37.02,1 min
29-03-2025,12:22:37,37.02,1 min
29-03-2025,12:23:37,37.03,1 min
29-03-2025,12:24:37,37.04,1 min
29-03-2025,12:25:37,37.04,1 min
29-03-2025,12:26:37,26.81,1 min
29-03-2025,12:27:37,37.04,1 min
29-03-2025,12:28:37,37.04,1 min
29-03-2025,12:29:37,37.02,1 min
29-03-2025,12:30:37,37.02,1 min
29-03-2025,12:31:37,37.02,1 min
29-03-2025,12:32:37,37.03,1 min
29-03-2025,12:33:37,37.03,1 min
29-03-2025,12:34:37,37.04,1 min
29-03-2025,12:35:37,37.04,1 min
29-03-2025,12:36:37,37.04,1 min
29-03-2025,12:37:37,37.05,1 min
29-03-2025,12:38:37,37.06,1 min
29-03-2025,12:39:37,31.95,1 min
